,name,Team,DATE,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY,G_ID,power_barrel,contact_barrel,clutch_barrel
11611,유민상,KIA,20210502,@KT,L 2:9,4,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16699999999999998,,0.16699999999999998,0.333,2,0.02,-0.47,-0.001,2021,62265,내,32,10500만원,0.0,0.0,0.0,0.0
11612,유민상,KIA,20210505,@롯데,W 8:5,5,1B,1,5,2,2,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0.273,,0.364,0.636,21,0.53,1.96,0.173,2021,62265,내,32,10500만원,0.0,0.0,2.0,0.0
11613,유민상,KIA,20210506,@롯데,L 9:17,4,1B,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.2,,0.267,0.517,21,1.16,-1.69,-0.065,2021,62265,내,32,10500만원,0.0,0.0,0.0,0.0
11615,유민상,KIA,20210509,두산,L 3:5,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16699999999999998,,0.222,0.508,5,1.83,-0.26,-0.047,2021,62265,내,32,10500만원,1.0,0.0,0.0,0.0
11616,유민상,KIA,20210509,두산,L 0:9,5,1B,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14300000000000002,,0.19,0.47,15,1.75,-1.14,-0.099,2021,62265,내,32,10500만원,2.0,1.0,0.0,0.0
11619,박민,KIA,20210606,LG,L 0:10,8,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,,1.0,2.0,5,0.0,0.13,0.0,2021,50657,내,20,3000만원,0.0,0.0,0.0,0.0
11621,박민,KIA,20210613,@롯데,W 6:3,9,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,,0.2,0.5329999999999999,14,0.89,-1.67,-0.086,2021,50657,내,20,3000만원,2.0,0.0,0.0,0.0
11623,박민,KIA,20210617,SSG,L 3:6,9,SS,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,,0.3,0.664,5,0.71,-0.3,-0.036000000000000004,2021,50657,내,20,3000만원,0.0,0.0,0.0,0.0
11624,박민,KIA,20210618,@LG,L 0:5,9,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,,0.231,0.516,11,0.68,-0.61,-0.055,2021,50657,내,20,3000만원,0.0,0.0,0.0,0.0
11625,박민,KIA,20210619,@LG,L 2:7,9,PH,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.28600000000000003,,0.28600000000000003,0.619,3,0.18,0.59,0.006999999999999999,2021,50657,내,20,3000만원,0.0,0.0,1.0,0.0
11626,박민,KIA,20210620,@LG,L 0:6,9,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,,0.235,0.513,15,0.62,-0.69,-0.047,2021,50657,내,20,3000만원,0.0,0.0,0.0,0.0
11629,황윤호,KIA,20210423,삼성,W 4:1,7,3B,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,,0.5,1.0,10,0.69,0.37,0.068,2021,62908,내,27,4500만원,0.0,0.0,1.0,0.0
11630,황윤호,KIA,20210424,삼성,L 4:8,9,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,,0.333,0.667,5,1.4,-1.07,-0.07200000000000001,2021,62908,내,27,4500만원,0.0,0.0,0.0,0.0
11631,황윤호,KIA,20210425,삼성,L 2:3,6,3B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.25,,0.25,0.583,10,1.14,-0.32,-0.028,2021,62908,내,27,4500만원,0.0,0.0,0.0,0.0
11633,황윤호,KIA,20210429,한화,W 3:2,6,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.231,,0.231,0.516,17,1.48,-0.58,-0.023,2021,62908,내,27,4500만원,0.0,0.0,0.0,0.0
11634,황윤호,KIA,20210506,@롯데,L 9:17,9,2B,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.17600000000000002,,0.17600000000000002,0.44,10,0.66,-1.1,-0.122,2021,62908,내,27,4500만원,0.0,0.0,0.0,0.0
11637,오선우,KIA,20210424,삼성,L 4:8,7,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,,0.0,0.0,14,0.74,-0.98,-0.07,2021,69636,외,24,3400만원,0.0,0.0,0.0,0.0
11640,오선우,KIA,20210625,@키움,L 5:14,7,LF,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,,0.0,0.083,10,0.61,-0.05,-0.017,2021,69636,외,24,3400만원,0.0,0.0,0.0,0.0
11642,오선우,KIA,20210629,NC,L 3:7,9,LF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.067,,0.067,0.192,13,0.94,-0.42,-0.021,2021,69636,외,24,3400만원,0.0,0.0,3.0,0.0
11644,강경학,KIA,20210406,@SSG,D :,9,3B,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.333,,0.333,0.667,17,0.95,-0.01,-0.026,2021,61700,내,28,8700만원,0.0,0.0,1.0,0.0
11645,강경학,KIA,20210407,@SSG,D :,1,PH,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2,,0.2,0.5329999999999999,12,0.0,0.05,0.0,2021,61700,내,28,8700만원,0.0,0.0,0.0,0.0
11647,강경학,KIA,20210409,두산,W 7:0,2,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16699999999999998,,0.16699999999999998,0.452,4,0.01,-0.54,0.0,2021,61700,내,28,8700만원,0.0,0.0,0.0,0.0
11648,강경학,KIA,20210410,두산,L 1:18,9,3B,1,3,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.333,,0.333,0.733,11,0.49,0.57,0.051,2021,61700,내,28,8700만원,0.0,0.0,0.0,0.0
11649,강경학,KIA,20210413,@삼성,L 3:4,1,2B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.214,,0.214,0.481,19,2.1,-1.72,-0.252,2021,61700,내,28,8700만원,0.0,0.0,0.0,0.0
11651,강경학,KIA,20210417,@NC,L 4:14,2,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.158,,0.158,0.358,20,0.77,-1.35,-0.077,2021,61700,내,28,8700만원,0.0,0.0,0.0,0.0
11654,강경학,KIA,20210425,LG,L 0:8,2,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.136,,0.136,0.406,14,0.7,-0.62,-0.053,2021,61700,내,28,8700만원,0.0,0.0,0.0,0.0
11668,박정우,KIA,20210501,@KT,L 0:3,9,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,10,0.88,-0.64,-0.073,2021,67609,외,23,3000만원,0.0,0.0,0.0,0.0
11669,박정우,KIA,20210502,@KT,L 2:9,9,LF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.0,,0.0,0.14300000000000002,16,0.49,-0.55,-0.013,2021,67609,외,23,3000만원,0.0,0.0,0.0,0.0
11670,박정우,KIA,20210506,@롯데,L 9:17,1,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.111,4,0.02,-0.52,-0.001,2021,67609,외,23,3000만원,0.0,0.0,0.0,0.0
11688,최정민,KIA,20210430,@KT,L 3:15,9,LF,1,3,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.5,,0.5,1.1,9,0.25,-0.68,0.003,2021,62893,내,32,3500만원,0.0,0.0,0.0,0.0
11693,최정민,KIA,20210513,LG,L 3:8,9,LF,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,,0.5,1.125,10,0.95,0.17,0.014,2021,62893,내,32,3500만원,0.0,0.0,0.0,0.0
11709,정은원,한화,20210404,@KT,L 2:3,1,2B,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.0,,0.0,0.6,21,2.2,0.42,0.044,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11710,정은원,한화,20210406,@SSG,D :,1,2B,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.0,,0.0,0.556,22,1.4,0.09,0.102,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11711,정은원,한화,20210407,@SSG,D :,1,2B,1,2,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.333,,0.333,1.026,21,0.77,2.36,0.118,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11712,정은원,한화,20210408,@SSG,D :,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.222,,0.222,0.81,18,0.93,-0.63,-0.07,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11713,정은원,한화,20210409,두산,W 7:0,1,DH,1,3,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.25,,0.333,0.905,19,0.32,0.14,0.025,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11714,정은원,한화,20210410,두산,L 1:18,1,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.25,,0.313,0.833,13,0.73,-0.98,-0.071,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11715,정은원,한화,20210411,두산,W 3:2,1,2B,1,4,0,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0.3,,0.35,0.883,26,1.59,0.44,0.02,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11717,정은원,한화,20210414,@삼성,W 6:2,1,2B,1,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.25,,0.292,0.792,23,0.69,-0.58,-0.017,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11718,정은원,한화,20210415,@삼성,L 0:4,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.214,,0.25,0.7,17,0.58,-0.74,-0.062,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11719,정은원,한화,20210416,@NC,L 1:9,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.194,,0.226,0.6579999999999999,23,0.56,-0.64,-0.009000000000000001,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11720,정은원,한화,20210417,@NC,L 4:14,1,2B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.206,,0.235,0.6729999999999999,16,0.58,0.22,0.0,2021,68743,내,21,12000만원,0.0,1.0,1.0,0.0
11721,정은원,한화,20210418,@NC,W 11:3,1,2B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.179,,0.205,0.601,26,0.33,-1.16,-0.042,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11722,정은원,한화,20210420,키움,W 7:3,1,DH,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.19,,0.214,0.618,19,1.01,0.57,0.069,2021,68743,내,21,12000만원,0.0,1.0,1.0,0.0
11723,정은원,한화,20210421,키움,W 4:3,1,2B,1,4,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.239,,0.28300000000000003,0.7090000000000001,23,1.12,0.93,0.07200000000000001,2021,68743,내,21,12000만원,0.0,0.0,2.0,0.0
11724,정은원,한화,20210422,키움,L 3:8,1,2B,1,3,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.245,,0.28600000000000003,0.725,26,0.7,0.18,-0.026,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11725,정은원,한화,20210423,LG,L 1:2,1,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.231,,0.269,0.698,18,1.37,-0.44,-0.078,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11726,정은원,한화,20210424,LG,W 19:5,1,2B,1,5,3,3,1,1,0,6,3,1,0,1,0,0,0,0,0,0,0.263,,0.35100000000000003,0.7979999999999999,28,0.64,3.66,0.111,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11727,정은원,한화,20210425,LG,L 0:8,1,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.246,,0.328,0.753,17,0.73,-1.21,-0.08900000000000001,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11728,정은원,한화,20210427,@KIA,L 3:4,1,2B,1,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.242,,0.318,0.73,29,2.32,-0.71,-0.011,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11729,정은원,한화,20210428,@KIA,L 0:4,1,2B,1,4,0,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0.257,,0.343,0.759,18,0.48,0.07,0.002,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11731,정은원,한화,20210430,@롯데,W 11:7,1,2B,1,6,3,3,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0.273,,0.35100000000000003,0.7909999999999999,27,1.14,0.21,-0.043,2021,68743,내,21,12000만원,0.0,0.0,2.0,0.0
11732,정은원,한화,20210501,@롯데,W 11:3,1,2B,1,4,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.284,,0.358,0.8109999999999999,22,0.37,1.73,0.078,2021,68743,내,21,12000만원,0.0,0.0,2.0,0.0
11733,정은원,한화,20210502,@롯데,W 5:4,1,2B,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.274,,0.345,0.7959999999999999,27,1.19,-0.33,-0.026,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11735,정은원,한화,20210506,삼성,W 6:5,1,2B,1,5,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.272,,0.337,0.779,22,1.43,1.02,0.08900000000000001,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11736,정은원,한화,20210508,@LG,L 2:11,1,2B,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.271,,0.344,0.779,15,0.81,0.4,0.07400000000000001,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11737,정은원,한화,20210509,@LG,L 1:11,1,2B,1,3,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.28300000000000003,,0.354,0.799,21,0.47,0.94,0.067,2021,68743,내,21,12000만원,1.0,0.0,1.0,0.0
11738,정은원,한화,20210509,@LG,W 5:4,1,2B,1,3,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0.284,,0.353,0.804,22,1.27,0.63,0.128,2021,68743,내,21,12000만원,2.0,0.0,1.0,0.0
11739,정은원,한화,20210511,NC,L 2:7,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,,0.34,0.778,11,0.81,-1.02,-0.081,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11740,정은원,한화,20210512,NC,L 3:6,1,2B,1,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.273,,0.345,0.782,21,1.22,0.64,0.091,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11741,정은원,한화,20210513,NC,L 2:4,1,2B,1,5,0,2,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0.278,,0.35700000000000004,0.792,19,1.2,-0.45,-0.052000000000000005,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11742,정은원,한화,20210514,@키움,W 6:1,1,2B,1,3,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.28,,0.35600000000000004,0.797,25,0.48,0.69,-0.021,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11743,정은원,한화,20210515,@키움,L 1:15,1,2B,1,5,1,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0.276,,0.366,0.799,15,0.21,-0.54,-0.026,2021,68743,내,21,12000만원,0.0,1.0,0.0,0.0
11744,정은원,한화,20210516,@키움,L 1:5,1,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.276,,0.362,0.7909999999999999,18,1.1,-0.73,-0.086,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11746,정은원,한화,20210519,롯데,W 12:2,1,2B,1,2,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.277,,0.362,0.795,15,0.29,0.39,0.041,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11747,정은원,한화,20210521,KT,W 4:0,1,2B,1,5,1,2,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0.281,,0.363,0.7959999999999999,23,0.73,0.49,0.059,2021,68743,내,21,12000만원,0.0,0.0,2.0,0.0
11748,정은원,한화,20210522,KT,W 5:0,1,DH,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.277,,0.358,0.792,26,0.78,0.84,0.092,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11749,정은원,한화,20210523,KT,L 1:8,1,2B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,,0.345,0.767,20,0.18,-0.99,-0.023,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11750,정은원,한화,20210526,@두산,L 3:9,1,2B,1,4,1,4,2,0,0,6,0,1,0,1,0,0,0,0,0,0,0.28800000000000003,,0.377,0.815,22,0.48,2.09,0.128,2021,68743,내,21,12000만원,0.0,0.0,2.0,0.0
11751,정은원,한화,20210527,@두산,W 3:0,1,2B,1,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.278,,0.364,0.7909999999999999,16,0.66,0.01,-0.044,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11752,정은원,한화,20210528,SSG,L 3:12,1,2B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.279,,0.364,0.7909999999999999,13,1.24,0.14,0.034,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11753,정은원,한화,20210529,SSG,L 2:6,1,2B,1,3,1,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0.28,,0.376,0.805,12,0.53,0.71,0.013,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11754,정은원,한화,20210530,SSG,L 1:5,1,2B,1,4,1,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.292,,0.385,0.8240000000000001,18,1.04,0.41,0.04,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11755,정은원,한화,20210601,KIA,W 9:1,1,2B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.293,,0.384,0.8240000000000001,19,0.46,0.16,0.018000000000000002,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11756,정은원,한화,20210602,KIA,L 3:5,1,2B,1,5,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.29,,0.396,0.83,18,1.07,1.0,0.052000000000000005,2021,68743,내,21,12000만원,0.0,1.0,0.0,1.0
11757,정은원,한화,20210604,@NC,L 3:6,1,2B,1,4,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0.289,,0.399,0.8290000000000001,18,1.44,-1.93,-0.191,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11758,정은원,한화,20210605,@NC,L 1:6,1,2B,1,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.292,,0.399,0.8290000000000001,26,0.62,-0.93,-0.023,2021,68743,내,21,12000만원,0.0,1.0,2.0,0.0
11759,정은원,한화,20210606,@NC,W 13:10,1,2B,1,6,1,1,0,1,0,3,3,0,0,0,0,0,2,1,0,0,0.28800000000000003,,0.402,0.825,29,0.81,0.37,-0.184,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11760,정은원,한화,20210608,키움,W 4:2,1,2B,1,2,0,1,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0.29,,0.403,0.8320000000000001,20,0.85,0.74,0.103,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11761,정은원,한화,20210609,키움,L 2:6,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.284,,0.395,0.816,19,0.51,-0.95,-0.051,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11762,정은원,한화,20210610,키움,W 1:0,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.28,,0.389,0.807,20,1.35,-0.51,-0.084,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11763,정은원,한화,20210611,@KT,L 5:6,1,DH,1,5,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0.28300000000000003,,0.389,0.809,26,1.19,0.77,0.171,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11764,정은원,한화,20210612,@KT,L 2:7,1,2B,1,5,1,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.28600000000000003,,0.404,0.8240000000000001,20,1.31,1.03,0.024,2021,68743,내,21,12000만원,0.0,1.0,0.0,0.0
11765,정은원,한화,20210613,@KT,L 3:6,1,2B,1,4,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0.29,,0.411,0.8340000000000001,20,0.91,0.22,0.03,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11766,정은원,한화,20210615,롯데,W 3:2,1,2B,1,3,1,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0.295,,0.429,0.857,22,0.97,1.89,0.177,2021,68743,내,21,12000만원,0.0,1.0,0.0,0.0
11767,정은원,한화,20210616,롯데,W 9:4,1,2B,1,2,3,2,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0.302,,0.434,0.873,22,0.48,2.52,0.145,2021,68743,내,21,12000만원,1.0,0.0,1.0,0.0
11768,정은원,한화,20210616,롯데,W 4:3,1,2B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.301,,0.431,0.867,16,1.24,-0.62,-0.052000000000000005,2021,68743,내,21,12000만원,2.0,0.0,1.0,0.0
11769,정은원,한화,20210617,롯데,L 2:9,1,2B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.298,,0.4270000000000001,0.862,12,0.75,-0.29,0.0,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11770,정은원,한화,20210618,SSG,W 4:3,1,2B,1,4,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.297,,0.423,0.858,26,2.05,-0.43,-0.16399999999999998,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11771,정은원,한화,20210619,SSG,L 5:7,1,2B,1,4,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.29600000000000004,,0.434,0.868,20,0.62,0.46,0.079,2021,68743,내,21,12000만원,0.0,1.0,0.0,0.0
11772,정은원,한화,20210620,SSG,L 3:4,1,2B,1,2,2,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0.298,,0.434,0.873,21,1.61,2.2,0.187,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11773,정은원,한화,20210622,@삼성,L 0:9,1,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,,0.429,0.863,7,0.4,-0.49,-0.031,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11774,정은원,한화,20210623,@삼성,L 0:3,1,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.294,,0.426,0.857,20,0.81,0.24,0.028,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11775,정은원,한화,20210624,@삼성,L 2:3,1,2B,1,4,1,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0.297,,0.439,0.872,17,0.9,0.27,0.054000000000000006,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11776,정은원,한화,20210625,KT,L 0:2,1,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.293,,0.434,0.862,15,1.02,-0.77,-0.081,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11777,정은원,한화,20210626,KT,L 2:11,1,2B,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.29100000000000004,,0.43,0.8590000000000001,24,0.63,0.11,-0.009000000000000001,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11778,정은원,한화,20210627,KT,L 1:11,1,2B,1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.29600000000000004,,0.433,0.865,13,0.81,0.25,0.037000000000000005,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11779,정은원,한화,20210630,두산,L 6:8,1,2B,1,4,1,2,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0.299,,0.434,0.868,19,1.33,0.01,-0.003,2021,68743,내,21,12000만원,0.0,0.0,2.0,0.0
11780,정은원,한화,20210701,두산,L 3:10,1,2B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.3,,0.435,0.871,17,0.46,0.27,0.032,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11781,정은원,한화,20210702,@LG,W 5:3,1,2B,1,5,2,3,1,0,0,4,1,0,0,0,0,0,2,0,0,0,0.306,,0.442,0.8809999999999999,27,0.48,1.19,0.127,2021,68743,내,21,12000만원,0.0,1.0,0.0,0.0
11782,정은원,한화,20210704,@LG,L 0:5,1,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.305,,0.439,0.875,25,0.61,-0.44,-0.037000000000000005,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11783,정은원,한화,20210705,@LG,L 6:7,1,2B,1,4,2,2,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0.308,,0.44,0.877,21,1.45,0.53,0.056,2021,68743,내,21,12000만원,0.0,1.0,1.0,0.0
11784,정은원,한화,20210707,KIA,L 1:4,1,2B,1,3,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0.309,,0.439,0.878,18,1.51,-0.29,-0.017,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11785,정은원,한화,20210709,@SSG,D :,1,2B,1,5,0,2,1,0,0,3,3,0,0,0,0,0,1,0,1,0,0.31,,0.442,0.8809999999999999,26,0.69,2.08,0.006,2021,68743,내,21,12000만원,0.0,0.0,1.0,0.0
11786,정은원,한화,20210710,@SSG,D :,1,2B,1,3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0.307,,0.4370000000000001,0.875,26,0.95,0.5,0.038,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11787,정은원,한화,20210711,@SSG,D :,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.302,,0.431,0.8640000000000001,14,0.54,-0.88,-0.054000000000000006,2021,68743,내,21,12000만원,0.0,0.0,0.0,0.0
11817,하주석,한화,20210404,@KT,L 2:3,3,SS,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,11,1.75,-1.49,-0.191,2021,62700,내,27,13500만원,0.0,0.0,0.0,0.0
11818,하주석,한화,20210406,@SSG,D :,3,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,15,1.8,-1.04,-0.182,2021,62700,내,27,13500만원,0.0,0.0,1.0,0.0
