PCODE,DATE,G_ID,power_barrel,contact_barrel,clutch_barrel
67598,20180729,0,0.0,0.0,0.0
67598,20180731,0,0.0,0.0,0.0
67598,20180801,0,1.0,0.0,0.0
67598,20180802,0,3.0,0.0,0.0
67598,20180804,0,1.0,0.0,0.0
67598,20180805,0,0.0,0.0,0.0
67598,20180809,0,1.0,1.0,1.0
67598,20180811,0,0.0,0.0,0.0
67598,20180812,0,0.0,1.0,0.0
67598,20180816,0,0.0,0.0,0.0
67598,20180904,0,0.0,0.0,0.0
67598,20180905,0,1.0,0.0,0.0
67598,20180908,0,0.0,0.0,0.0
67598,20180909,0,1.0,1.0,0.0
67598,20180911,0,1.0,0.0,0.0
67598,20180912,0,0.0,0.0,0.0
67598,20180914,0,0.0,1.0,0.0
67598,20180915,0,0.0,0.0,0.0
67598,20180916,0,0.0,0.0,0.0
67598,20180918,0,0.0,0.0,0.0
67598,20180919,0,0.0,0.0,0.0
67598,20180920,0,0.0,0.0,0.0
67598,20180923,0,0.0,0.0,0.0
67598,20180925,0,0.0,0.0,0.0
67598,20180926,0,1.0,0.0,0.0
67598,20180927,0,0.0,0.0,0.0
67598,20180928,0,0.0,2.0,0.0
67598,20180929,0,0.0,0.0,0.0
67598,20180930,0,0.0,0.0,0.0
67598,20181003,0,0.0,0.0,0.0
67598,20181004,0,0.0,0.0,0.0
67598,20181006,0,0.0,0.0,0.0
67598,20181007,0,0.0,0.0,0.0
67598,20181009,0,0.0,1.0,0.0
67598,20181011,0,1.0,0.0,0.0
67598,20181012,0,0.0,0.0,0.0
67609,20210501,0,0.0,0.0,0.0
67609,20210502,0,0.0,0.0,0.0
67609,20210506,0,0.0,0.0,0.0
67610,20180630,0,0.0,0.0,0.0
67644,20190918,0,0.0,1.0,0.0
67644,20190919,0,0.0,0.0,0.0
67644,20190920,0,0.0,0.0,0.0
67644,20190921,0,0.0,0.0,0.0
67644,20190924,0,0.0,0.0,0.0
67644,20190928,0,0.0,2.0,0.0
67644,20200506,0,1.0,0.0,0.0
67644,20200603,0,0.0,0.0,0.0
67644,20210404,0,0.0,0.0,0.0
67644,20210407,0,0.0,0.0,0.0
67644,20210505,0,0.0,2.0,0.0
67644,20210506,0,1.0,0.0,1.0
67644,20210508,0,1.0,0.0,0.0
67644,20210509,1,0.0,0.0,0.0
67644,20210511,0,0.0,1.0,0.0
67644,20210512,0,0.0,0.0,0.0
67644,20210514,0,0.0,0.0,0.0
67644,20210515,0,0.0,3.0,0.0
67644,20210518,0,1.0,1.0,0.0
67644,20210519,0,0.0,0.0,0.0
67644,20210521,0,0.0,1.0,0.0
67644,20210522,0,0.0,1.0,0.0
67644,20210523,0,0.0,0.0,0.0
67644,20210526,0,1.0,0.0,0.0
67644,20210527,0,1.0,0.0,0.0
67644,20210528,0,0.0,0.0,0.0
67644,20210529,0,0.0,0.0,0.0
67644,20210530,0,0.0,0.0,0.0
67644,20210601,0,0.0,0.0,0.0
67644,20210602,0,0.0,1.0,0.0
67644,20210604,0,0.0,1.0,0.0
67644,20210606,0,0.0,0.0,0.0
67644,20210609,0,0.0,1.0,0.0
67644,20210610,0,0.0,1.0,0.0
67644,20210613,1,0.0,0.0,0.0
67644,20210616,1,0.0,1.0,0.0
67644,20210618,0,0.0,0.0,0.0
67644,20210619,0,0.0,1.0,0.0
67644,20210620,0,0.0,0.0,0.0
67644,20210623,0,0.0,0.0,0.0
67644,20210624,0,0.0,0.0,0.0
67644,20210625,0,0.0,0.0,0.0
67644,20210627,0,0.0,0.0,0.0
67650,20180324,0,0.0,1.0,0.0
67650,20180325,0,0.0,1.0,0.0
67650,20180327,0,1.0,1.0,0.0
67650,20180328,0,0.0,0.0,0.0
67650,20180329,0,0.0,0.0,0.0
67650,20180330,0,0.0,1.0,0.0
67650,20180331,0,0.0,0.0,0.0
67650,20180401,0,1.0,0.0,1.0
67650,20180403,0,0.0,0.0,0.0
67650,20180404,0,0.0,0.0,0.0
67650,20180406,0,0.0,1.0,0.0
67650,20180408,0,1.0,0.0,1.0
67650,20180410,0,0.0,0.0,0.0
67650,20180411,0,0.0,0.0,0.0
67650,20180413,0,1.0,0.0,1.0
67650,20180417,0,0.0,0.0,0.0
67650,20180418,0,0.0,0.0,0.0
67650,20180419,0,1.0,0.0,0.0
67650,20180420,0,0.0,0.0,0.0
67650,20180421,0,1.0,0.0,1.0
67650,20180422,0,2.0,1.0,1.0
67650,20180425,0,0.0,0.0,0.0
67650,20180426,0,0.0,2.0,0.0
67650,20180427,0,1.0,0.0,0.0
67650,20180428,0,1.0,0.0,0.0
67650,20180429,0,0.0,1.0,0.0
67650,20180501,0,0.0,0.0,0.0
67650,20180502,0,0.0,1.0,0.0
67650,20180503,0,0.0,0.0,0.0
67650,20180504,0,0.0,0.0,0.0
67650,20180505,0,2.0,0.0,0.0
67650,20180506,0,0.0,1.0,0.0
67650,20180508,0,1.0,0.0,0.0
67650,20180509,0,1.0,1.0,0.0
67650,20180510,0,1.0,0.0,0.0
67650,20180511,0,0.0,0.0,0.0
67650,20180513,0,1.0,0.0,0.0
67650,20180515,0,0.0,0.0,0.0
67650,20180529,0,0.0,1.0,0.0
67650,20180530,0,0.0,0.0,0.0
67650,20180531,0,1.0,0.0,0.0
67650,20180601,0,0.0,0.0,0.0
67650,20180602,0,0.0,1.0,0.0
67650,20180603,0,0.0,0.0,0.0
67650,20180605,0,1.0,0.0,0.0
67650,20180606,0,1.0,0.0,0.0
67650,20180607,0,1.0,0.0,0.0
67650,20180608,0,1.0,0.0,1.0
67650,20180609,0,0.0,1.0,0.0
67650,20180613,0,1.0,0.0,0.0
67650,20180614,0,0.0,0.0,0.0
67650,20180615,0,1.0,0.0,0.0
67650,20180616,0,0.0,0.0,0.0
67650,20180617,0,0.0,3.0,0.0
67650,20180620,0,0.0,1.0,0.0
67650,20180621,0,0.0,1.0,0.0
67650,20180622,0,1.0,1.0,1.0
67650,20180623,0,0.0,1.0,0.0
67650,20180624,0,0.0,1.0,0.0
67650,20180627,0,2.0,0.0,1.0
67650,20180629,0,1.0,0.0,1.0
67650,20180703,0,0.0,0.0,0.0
67650,20180704,0,0.0,0.0,0.0
67650,20180706,0,0.0,1.0,0.0
67650,20180707,0,2.0,0.0,1.0
67650,20180708,0,0.0,0.0,0.0
67650,20180710,0,2.0,0.0,1.0
67650,20180711,0,0.0,1.0,0.0
67650,20180717,0,1.0,0.0,1.0
67650,20180718,0,0.0,0.0,0.0
67650,20180719,0,0.0,1.0,0.0
67650,20180720,0,0.0,1.0,0.0
67650,20180721,0,1.0,1.0,0.0
67650,20180722,0,0.0,0.0,0.0
67650,20180724,0,0.0,0.0,0.0
67650,20180725,0,1.0,2.0,0.0
67650,20180726,0,0.0,0.0,0.0
67650,20180727,0,0.0,1.0,0.0
67650,20180728,0,0.0,0.0,0.0
67650,20180729,0,0.0,0.0,0.0
67650,20180731,0,1.0,0.0,0.0
67650,20180801,0,2.0,0.0,0.0
67650,20180802,0,0.0,0.0,0.0
67650,20180805,0,0.0,0.0,0.0
67650,20180807,0,0.0,0.0,0.0
67650,20180808,0,0.0,0.0,0.0
67650,20180809,0,0.0,0.0,0.0
67650,20180811,0,0.0,2.0,0.0
67650,20180812,0,2.0,2.0,1.0
67650,20180814,0,1.0,1.0,1.0
67650,20180815,0,0.0,0.0,0.0
67650,20180816,0,1.0,0.0,0.0
67650,20180904,0,1.0,1.0,0.0
67650,20180905,0,1.0,1.0,0.0
67650,20180906,0,0.0,0.0,0.0
67650,20180907,0,0.0,0.0,0.0
67650,20180908,0,0.0,1.0,0.0
67650,20180909,0,0.0,0.0,0.0
67650,20180911,0,1.0,0.0,0.0
67650,20180912,0,0.0,0.0,0.0
67650,20180914,0,0.0,0.0,0.0
67650,20180915,0,0.0,2.0,0.0
67650,20180916,0,0.0,1.0,0.0
67650,20180918,0,1.0,2.0,0.0
67650,20180919,0,0.0,0.0,0.0
67650,20180920,0,1.0,0.0,0.0
67650,20180921,0,1.0,0.0,0.0
67650,20180922,0,1.0,0.0,0.0
67650,20180923,0,0.0,0.0,0.0
67650,20180925,0,0.0,0.0,0.0
67650,20180926,0,0.0,0.0,0.0
67650,20180927,0,0.0,0.0,0.0
67650,20180929,0,0.0,0.0,0.0
67650,20180930,0,0.0,2.0,0.0
67650,20181002,0,0.0,3.0,0.0
67650,20181003,0,0.0,1.0,0.0
67650,20181004,0,0.0,0.0,0.0
67650,20181006,1,0.0,0.0,0.0
67650,20181006,2,0.0,0.0,0.0
67650,20181007,0,0.0,1.0,0.0
67650,20181009,0,0.0,0.0,0.0
67650,20181010,0,0.0,0.0,0.0
67650,20181011,0,0.0,0.0,0.0
67650,20181012,0,2.0,0.0,0.0
67872,20180324,0,0.0,0.0,0.0
67872,20180325,0,1.0,0.0,1.0
67872,20180327,0,0.0,0.0,0.0
67872,20180328,0,1.0,1.0,1.0
67872,20180329,0,0.0,0.0,0.0
67872,20180330,0,1.0,1.0,0.0
67872,20180331,0,1.0,1.0,0.0
67872,20180401,0,1.0,0.0,0.0
67872,20180403,0,1.0,0.0,1.0
67872,20180404,0,1.0,0.0,0.0
67872,20180407,0,1.0,0.0,1.0
67872,20180408,0,0.0,0.0,0.0
67872,20180410,0,0.0,0.0,0.0
67872,20180411,0,0.0,1.0,0.0
67872,20180412,0,1.0,0.0,0.0
67872,20180413,0,0.0,0.0,0.0
67872,20180414,0,2.0,1.0,1.0
67872,20180415,0,0.0,2.0,0.0
67872,20180417,0,2.0,0.0,2.0
67872,20180418,0,1.0,1.0,1.0
67872,20180419,0,1.0,0.0,1.0
67872,20180421,0,1.0,0.0,0.0
67872,20180424,0,0.0,0.0,0.0
67872,20180425,0,0.0,0.0,0.0
67872,20180426,0,0.0,0.0,0.0
67872,20180427,0,0.0,1.0,0.0
67872,20180428,0,0.0,1.0,0.0
67872,20180429,0,0.0,1.0,0.0
67872,20180501,0,1.0,0.0,0.0
67872,20180502,0,1.0,1.0,0.0
67872,20180504,0,0.0,0.0,0.0
67872,20180505,0,0.0,0.0,0.0
67872,20180508,0,1.0,0.0,0.0
67872,20180509,0,0.0,2.0,0.0
67872,20180510,0,1.0,1.0,1.0
67872,20180511,0,1.0,1.0,0.0
67872,20180513,0,0.0,1.0,0.0
67872,20180515,0,0.0,0.0,0.0
67872,20180516,0,0.0,0.0,0.0
67872,20180518,0,0.0,0.0,0.0
67872,20180519,0,1.0,0.0,0.0
67872,20180520,0,0.0,0.0,0.0
67872,20180522,0,1.0,0.0,0.0
67872,20180523,0,1.0,0.0,0.0
67872,20180524,0,0.0,0.0,0.0
67872,20180525,0,1.0,0.0,0.0
67872,20180526,0,0.0,1.0,0.0
67872,20180527,0,0.0,0.0,0.0
67872,20180530,0,1.0,0.0,1.0
67872,20180531,0,1.0,1.0,1.0
67872,20180601,0,0.0,0.0,0.0
67872,20180602,0,0.0,0.0,0.0
67872,20180605,0,1.0,0.0,1.0
67872,20180606,0,0.0,0.0,0.0
67872,20180607,0,1.0,0.0,0.0
67872,20180608,0,1.0,1.0,0.0
67872,20180609,0,0.0,1.0,0.0
67872,20180610,0,1.0,0.0,0.0
67872,20180612,0,0.0,0.0,0.0
67872,20180613,0,0.0,0.0,0.0
67872,20180614,0,0.0,0.0,0.0
67872,20180616,0,1.0,0.0,0.0
67872,20180617,0,1.0,0.0,1.0
67872,20180619,0,0.0,0.0,0.0
67872,20180620,0,0.0,1.0,0.0
67872,20180621,0,0.0,0.0,0.0
67872,20180622,0,2.0,0.0,0.0
67872,20180623,0,0.0,2.0,0.0
67872,20180624,0,0.0,0.0,0.0
67872,20180627,0,0.0,0.0,0.0
67872,20180629,0,0.0,1.0,0.0
67872,20180630,0,0.0,0.0,0.0
67872,20180703,0,1.0,0.0,0.0
67872,20180704,0,1.0,1.0,1.0
67872,20180705,0,1.0,1.0,0.0
67872,20180706,0,0.0,1.0,0.0
67872,20180707,0,0.0,2.0,0.0
67872,20180708,0,1.0,0.0,1.0
67872,20180710,0,0.0,0.0,0.0
67872,20180717,0,1.0,1.0,1.0
67872,20180718,0,0.0,1.0,0.0
67872,20180719,0,0.0,0.0,0.0
67872,20180720,0,1.0,0.0,0.0
67872,20180721,0,0.0,1.0,0.0
67872,20180722,0,0.0,1.0,0.0
67872,20180724,0,0.0,1.0,0.0
67872,20180725,0,1.0,0.0,1.0
67872,20180726,0,1.0,0.0,1.0
67872,20180727,0,0.0,0.0,0.0
67872,20180728,0,3.0,0.0,1.0
67872,20180729,0,2.0,0.0,1.0
67872,20180731,0,0.0,1.0,0.0
67872,20180801,0,1.0,1.0,1.0
67872,20180802,0,0.0,0.0,0.0
67872,20180804,0,0.0,1.0,0.0
67872,20180805,0,1.0,0.0,1.0
67872,20180807,0,0.0,0.0,0.0
67872,20180808,0,0.0,1.0,0.0
67872,20180809,0,0.0,1.0,0.0
67872,20180810,0,1.0,0.0,1.0
67872,20180811,0,0.0,0.0,0.0
67872,20180812,0,0.0,0.0,0.0
67872,20180814,0,1.0,0.0,1.0
67872,20180815,0,0.0,1.0,0.0
67872,20180816,0,0.0,0.0,0.0
67872,20180904,0,0.0,0.0,0.0
67872,20180905,0,0.0,0.0,0.0
67872,20180908,0,0.0,0.0,0.0
67872,20180909,0,0.0,0.0,0.0
67872,20180911,0,0.0,0.0,0.0
67872,20180912,0,0.0,0.0,0.0
67872,20180915,0,0.0,0.0,0.0
67872,20180916,0,0.0,0.0,0.0
67872,20180918,0,2.0,0.0,0.0
67872,20180919,0,1.0,0.0,1.0
67872,20180920,0,1.0,1.0,0.0
67872,20180921,0,2.0,0.0,0.0
67872,20180922,0,0.0,0.0,0.0
67872,20180923,0,0.0,0.0,0.0
67872,20180925,0,0.0,2.0,0.0
67872,20180926,0,0.0,0.0,0.0
67872,20180927,0,0.0,2.0,0.0
67872,20180928,0,0.0,0.0,0.0
67872,20180929,0,0.0,1.0,0.0
67872,20180930,0,0.0,0.0,0.0
67872,20181002,0,0.0,0.0,0.0
67872,20181004,0,0.0,0.0,0.0
67872,20181006,1,0.0,0.0,0.0
67872,20181006,2,0.0,1.0,0.0
67872,20181009,0,1.0,0.0,1.0
67872,20181010,0,2.0,0.0,2.0
67872,20181011,0,1.0,0.0,0.0
67872,20181013,0,0.0,0.0,0.0
67872,20190323,0,1.0,0.0,1.0
67872,20190324,0,0.0,0.0,0.0
67872,20190326,0,0.0,0.0,0.0
67872,20190327,0,0.0,0.0,0.0
67872,20190328,0,0.0,0.0,0.0
67872,20190329,0,2.0,0.0,2.0
67872,20190330,0,0.0,0.0,0.0
67872,20190402,0,0.0,1.0,0.0
67872,20190403,0,0.0,0.0,0.0
67872,20190404,0,1.0,0.0,0.0
67872,20190406,0,0.0,0.0,0.0
67872,20190407,0,0.0,0.0,0.0
67872,20190410,0,2.0,0.0,1.0
67872,20190411,0,0.0,2.0,0.0
67872,20190412,0,0.0,0.0,0.0
67872,20190413,0,0.0,0.0,0.0
67872,20190414,0,0.0,0.0,0.0
67872,20190416,0,0.0,0.0,0.0
67872,20190417,0,1.0,0.0,0.0
67872,20190418,0,0.0,0.0,0.0
67872,20190419,0,0.0,0.0,0.0
67872,20190420,0,1.0,0.0,0.0
67872,20190421,0,0.0,0.0,0.0
67872,20190424,0,0.0,0.0,0.0
67872,20190425,0,0.0,0.0,0.0
67872,20190427,0,2.0,0.0,1.0
67872,20190428,0,0.0,0.0,0.0
67872,20190430,0,0.0,1.0,0.0
67872,20190501,0,0.0,0.0,0.0
67872,20190502,0,1.0,1.0,0.0
67872,20190503,0,2.0,1.0,1.0
67872,20190504,0,1.0,0.0,1.0
67872,20190505,0,0.0,1.0,0.0
67872,20190507,0,0.0,0.0,0.0
67872,20190508,0,0.0,2.0,0.0
67872,20190509,0,0.0,0.0,0.0
67872,20190510,0,0.0,0.0,0.0
67872,20190511,0,1.0,1.0,1.0
67872,20190512,0,0.0,1.0,0.0
67872,20190514,0,1.0,1.0,0.0
67872,20190515,0,1.0,1.0,0.0
67872,20190516,0,1.0,0.0,0.0
67872,20190517,0,0.0,0.0,0.0
67872,20190518,0,0.0,2.0,0.0
67872,20190521,0,1.0,0.0,0.0
67872,20190522,0,0.0,0.0,0.0
67872,20190523,0,1.0,0.0,0.0
67872,20190524,0,2.0,0.0,1.0
67872,20190525,0,4.0,0.0,0.0
67872,20190526,0,1.0,0.0,1.0
67872,20190528,0,0.0,0.0,0.0
67872,20190529,0,0.0,0.0,0.0
67872,20190530,0,0.0,1.0,0.0
67872,20190531,0,0.0,0.0,0.0
67872,20190601,0,0.0,0.0,0.0
67872,20190602,0,0.0,0.0,0.0
67872,20190604,0,1.0,0.0,0.0
67872,20190605,0,1.0,0.0,1.0
67872,20190606,0,0.0,1.0,0.0
67872,20190607,0,1.0,0.0,0.0
67872,20190608,0,1.0,1.0,1.0
67872,20190609,0,1.0,1.0,0.0
67872,20190611,0,1.0,1.0,1.0
67872,20190612,0,0.0,0.0,0.0
67872,20190613,0,1.0,1.0,0.0
67872,20190614,0,0.0,0.0,0.0
67872,20190615,0,0.0,0.0,0.0
67872,20190616,0,0.0,0.0,0.0
67872,20190618,0,1.0,0.0,0.0
67872,20190619,0,0.0,0.0,0.0
67872,20190620,0,1.0,0.0,1.0
67872,20190621,0,1.0,0.0,1.0
67872,20190622,0,0.0,1.0,0.0
67872,20190623,0,0.0,0.0,0.0
67872,20190625,0,0.0,0.0,0.0
67872,20190626,0,0.0,2.0,0.0
67872,20190627,0,0.0,0.0,0.0
67872,20190628,0,0.0,0.0,0.0
67872,20190630,0,1.0,1.0,0.0
67872,20190702,0,1.0,0.0,0.0
67872,20190703,0,1.0,0.0,1.0
67872,20190704,0,0.0,0.0,0.0
67872,20190705,0,1.0,0.0,1.0
67872,20190706,0,0.0,1.0,0.0
67872,20190707,0,1.0,0.0,0.0
67872,20190709,0,0.0,0.0,0.0
67872,20190711,0,1.0,0.0,0.0
67872,20190712,0,0.0,0.0,0.0
67872,20190713,0,0.0,0.0,0.0
67872,20190714,0,0.0,1.0,0.0
67872,20190716,0,0.0,0.0,0.0
67872,20190717,0,1.0,0.0,1.0
67872,20190718,0,1.0,0.0,1.0
67872,20190726,0,1.0,0.0,1.0
67872,20190727,0,0.0,0.0,0.0
67872,20190730,0,0.0,0.0,0.0
67872,20190731,0,2.0,0.0,0.0
67872,20190801,0,1.0,1.0,1.0
67872,20190803,0,1.0,1.0,0.0
67872,20190804,0,1.0,0.0,0.0
67872,20190807,0,3.0,0.0,0.0
67872,20190808,0,0.0,0.0,0.0
67872,20190809,0,1.0,0.0,0.0
67872,20190810,0,0.0,0.0,0.0
67872,20190815,0,0.0,1.0,0.0
67872,20190816,0,0.0,0.0,0.0
67872,20190822,0,1.0,1.0,0.0
67872,20190823,0,0.0,0.0,0.0
67872,20190824,0,0.0,0.0,0.0
67872,20190825,0,1.0,0.0,0.0
67872,20190828,0,0.0,0.0,0.0
67872,20190829,0,0.0,0.0,0.0
67872,20190831,0,0.0,0.0,0.0
67872,20190901,0,0.0,1.0,0.0
67872,20190908,0,0.0,0.0,0.0
67872,20190911,0,1.0,0.0,1.0
67872,20190912,0,0.0,1.0,0.0
67872,20190913,0,0.0,0.0,0.0
67872,20190914,0,0.0,2.0,0.0
67872,20190915,0,0.0,1.0,0.0
67872,20190919,1,0.0,1.0,0.0
67872,20190919,2,0.0,0.0,0.0
67872,20190920,0,0.0,0.0,0.0
67872,20190924,0,0.0,0.0,0.0
67872,20190925,0,0.0,0.0,0.0
67872,20190927,0,0.0,0.0,0.0
67872,20190928,0,1.0,0.0,0.0
67872,20190929,0,3.0,0.0,0.0
67872,20190930,0,0.0,0.0,0.0
67872,20200505,0,0.0,1.0,0.0
67872,20200506,0,0.0,0.0,0.0
67872,20200507,0,0.0,1.0,0.0
67872,20200508,0,0.0,0.0,0.0
67872,20200510,0,0.0,0.0,0.0
67872,20200512,0,0.0,0.0,0.0
67872,20200513,0,1.0,0.0,0.0
67872,20200514,0,1.0,1.0,1.0
67872,20200515,0,1.0,0.0,0.0
67872,20200516,0,0.0,1.0,0.0
67872,20200517,0,0.0,1.0,0.0
67872,20200519,0,1.0,0.0,0.0
67872,20200520,0,1.0,0.0,1.0
67872,20200522,0,0.0,1.0,0.0
67872,20200523,0,0.0,2.0,0.0
67872,20200524,0,0.0,0.0,0.0
67872,20200526,0,1.0,0.0,1.0
67872,20200527,0,0.0,0.0,0.0
67872,20200528,0,1.0,0.0,0.0
67872,20200529,0,0.0,0.0,0.0
67872,20200530,0,0.0,0.0,0.0
67872,20200531,0,0.0,0.0,0.0
67872,20200602,0,1.0,0.0,0.0
67872,20200603,0,2.0,0.0,0.0
67872,20200605,0,0.0,0.0,0.0
67872,20200606,0,2.0,0.0,1.0
67872,20200609,0,1.0,1.0,1.0
67872,20200611,1,0.0,0.0,0.0
67872,20200611,2,1.0,0.0,0.0
67872,20200612,0,0.0,0.0,0.0
67872,20200613,0,0.0,0.0,0.0
67872,20200614,0,0.0,0.0,0.0
67872,20200616,0,2.0,0.0,1.0
67872,20200617,0,1.0,0.0,0.0
67872,20200618,0,1.0,0.0,0.0
67872,20200619,0,0.0,2.0,0.0
67872,20200620,0,1.0,0.0,1.0
67872,20200621,0,1.0,0.0,0.0
67872,20200623,0,1.0,0.0,0.0
67872,20200625,1,0.0,1.0,0.0
67872,20200625,2,0.0,0.0,0.0
67872,20200626,0,1.0,0.0,0.0
67872,20200627,0,0.0,0.0,0.0
67872,20200628,0,0.0,1.0,0.0
67872,20200630,0,0.0,2.0,0.0
67872,20200701,0,0.0,0.0,0.0
67872,20200702,0,0.0,0.0,0.0
67872,20200703,0,1.0,0.0,0.0
67872,20200704,0,1.0,1.0,1.0
67872,20200707,0,0.0,0.0,0.0
67872,20200708,0,0.0,0.0,0.0
67872,20200709,0,0.0,0.0,0.0
67872,20200710,0,0.0,1.0,0.0
67872,20200711,0,1.0,0.0,1.0
67872,20200713,0,0.0,0.0,0.0
67872,20200716,0,0.0,0.0,0.0
67872,20200717,0,0.0,1.0,0.0
67872,20200718,0,1.0,0.0,0.0
67872,20200719,0,0.0,1.0,0.0
67872,20200721,0,2.0,0.0,1.0
67872,20200724,0,0.0,0.0,0.0
67872,20200726,0,0.0,1.0,0.0
67872,20200727,0,0.0,0.0,0.0
67872,20200728,0,1.0,0.0,0.0
67872,20200729,0,0.0,0.0,0.0
67872,20200731,0,1.0,0.0,0.0
67872,20200801,0,0.0,0.0,0.0
67872,20200804,0,0.0,0.0,0.0
67872,20200806,0,1.0,0.0,0.0
67872,20200808,0,0.0,0.0,0.0
67872,20200811,0,0.0,0.0,0.0
67872,20200812,0,0.0,0.0,0.0
67872,20200813,0,1.0,0.0,1.0
67872,20200814,0,0.0,1.0,0.0
67872,20200815,0,0.0,0.0,0.0
67872,20200816,0,1.0,0.0,0.0
67872,20200818,0,1.0,0.0,1.0
67872,20200819,0,1.0,0.0,0.0
67872,20200820,0,0.0,1.0,0.0
67872,20200821,0,0.0,1.0,0.0
67872,20200822,0,1.0,0.0,0.0
67872,20200823,0,0.0,0.0,0.0
67872,20200825,0,2.0,0.0,1.0
67872,20200826,0,0.0,0.0,0.0
67872,20200827,0,0.0,0.0,0.0
67872,20200828,0,1.0,0.0,0.0
67872,20200829,0,1.0,0.0,1.0
67872,20200830,0,0.0,0.0,0.0
67872,20200901,0,0.0,1.0,0.0
67872,20200903,0,0.0,0.0,0.0
67872,20200904,2,1.0,1.0,0.0
67872,20200905,0,0.0,1.0,0.0
67872,20200908,0,2.0,0.0,1.0
67872,20200909,0,1.0,0.0,1.0
67872,20200910,0,0.0,0.0,0.0
67872,20200911,0,1.0,0.0,0.0
67872,20200912,0,0.0,0.0,0.0
67872,20200913,0,0.0,0.0,0.0
67872,20200915,0,0.0,1.0,0.0
67872,20200916,0,1.0,1.0,0.0
67872,20200917,0,1.0,0.0,0.0
67872,20200918,0,2.0,0.0,1.0
67872,20200919,0,0.0,0.0,0.0
67872,20200920,0,1.0,0.0,0.0
67872,20200922,0,1.0,0.0,1.0
67872,20200923,0,0.0,1.0,0.0
67872,20200924,0,1.0,0.0,1.0
67872,20200925,0,1.0,2.0,0.0
67872,20200926,0,0.0,0.0,0.0
67872,20200927,0,1.0,1.0,0.0
67872,20200929,0,0.0,1.0,0.0
67872,20201003,0,1.0,1.0,0.0
67872,20201004,0,0.0,0.0,0.0
67872,20201006,0,1.0,0.0,0.0
67872,20201007,0,0.0,0.0,0.0
67872,20201008,0,0.0,1.0,0.0
67872,20201009,0,1.0,0.0,1.0
67872,20201011,0,2.0,2.0,0.0
67872,20201013,0,0.0,0.0,0.0
67872,20201014,0,1.0,1.0,1.0
67872,20201015,0,1.0,1.0,0.0
67872,20201016,0,0.0,0.0,0.0
67872,20201017,0,0.0,2.0,0.0
67872,20201018,0,1.0,0.0,0.0
67872,20201020,0,1.0,0.0,0.0
67872,20201021,0,1.0,0.0,0.0
67872,20201022,0,1.0,1.0,1.0
67872,20201023,0,0.0,0.0,0.0
67872,20201027,0,0.0,0.0,0.0
67872,20201030,0,0.0,0.0,0.0
67872,20210404,0,1.0,0.0,0.0
67872,20210406,0,0.0,0.0,0.0
67872,20210409,0,0.0,0.0,0.0
67872,20210410,0,0.0,0.0,0.0
67872,20210413,0,1.0,0.0,1.0
67872,20210414,0,0.0,0.0,0.0
67872,20210415,0,1.0,0.0,1.0
67872,20210416,0,0.0,0.0,0.0
67872,20210417,0,1.0,1.0,0.0
67872,20210418,0,1.0,0.0,1.0
67872,20210420,0,1.0,1.0,0.0
67872,20210421,0,0.0,0.0,0.0
67872,20210422,0,0.0,2.0,0.0
67872,20210423,0,1.0,0.0,0.0
67872,20210424,0,1.0,0.0,0.0
67872,20210425,0,1.0,0.0,1.0
67872,20210427,0,0.0,0.0,0.0
67872,20210428,0,1.0,1.0,0.0
67872,20210429,0,0.0,0.0,0.0
67872,20210501,0,0.0,0.0,0.0
67872,20210502,0,0.0,0.0,0.0
67872,20210505,0,1.0,1.0,1.0
67872,20210506,0,0.0,0.0,0.0
67872,20210508,0,1.0,1.0,1.0
67872,20210509,1,1.0,0.0,1.0
67872,20210509,2,1.0,0.0,0.0
67872,20210511,0,0.0,0.0,0.0
67872,20210512,0,0.0,0.0,0.0
67872,20210513,0,1.0,0.0,1.0
67872,20210514,0,0.0,1.0,0.0
67872,20210517,0,1.0,0.0,1.0
67872,20210518,0,0.0,1.0,0.0
67872,20210519,0,0.0,0.0,0.0
67872,20210521,0,0.0,1.0,0.0
67872,20210526,0,0.0,0.0,0.0
67872,20210527,0,0.0,1.0,0.0
67872,20210528,0,1.0,0.0,0.0
67872,20210529,0,1.0,0.0,0.0
67872,20210530,0,0.0,0.0,0.0
67872,20210601,0,0.0,0.0,0.0
67872,20210602,0,2.0,0.0,0.0
67872,20210604,0,1.0,0.0,0.0
67872,20210605,0,2.0,0.0,2.0
67872,20210606,0,2.0,1.0,0.0
67872,20210608,0,0.0,0.0,0.0
67872,20210609,0,0.0,0.0,0.0
67872,20210611,0,0.0,1.0,0.0
67872,20210612,0,0.0,0.0,0.0
67872,20210613,0,0.0,0.0,0.0
67872,20210616,1,0.0,0.0,0.0
67872,20210616,2,0.0,0.0,0.0
67872,20210617,0,1.0,1.0,0.0
67872,20210618,0,0.0,0.0,0.0
67872,20210619,0,0.0,0.0,0.0
67872,20210620,0,2.0,0.0,0.0
67872,20210622,0,0.0,0.0,0.0
67872,20210623,0,1.0,0.0,0.0
67872,20210624,0,0.0,0.0,0.0
67872,20210625,0,0.0,0.0,0.0
67872,20210627,0,0.0,0.0,0.0
67872,20210629,0,0.0,0.0,0.0
67872,20210630,1,0.0,0.0,0.0
67872,20210630,2,0.0,0.0,0.0
67872,20210701,0,0.0,0.0,0.0
67872,20210702,0,0.0,0.0,0.0
67872,20210704,0,1.0,1.0,1.0
