,tb,rbi,sb,sh,sf,ibb,WPA,avg,obp,slg,ops,power_barrel,contact_barrel,clutch_barrel,xh,babib,pitch/pa,cq,b/k,IsoP,IsoD,hr%,kk%,bb%,xh/h,ueqr,wOBA,obp_label,slg_label,ops_label,ops_mean,avg_mean,obp_mean,slg_mean,power_barrel_mean,contact_barrel_mean,clutch_barrel_mean
1502,0.393,0.103,0.009,0.0,0.028,0.009,-0.002,0.263,0.324,0.442,0.766,0.103,0.084,0.037,0.103,0.282,3.92,0.322,0.529,0.179,0.061,0.028,0.159,0.084,0.44,0.782,0.336,0.4,0.5,0.9,0.762675,0.2683750000000001,0.3389,0.4237749999999999,0.09752500000000001,0.097625,0.030725000000000002
1503,0.459,0.131,0.016,0.0,0.016,0.0,0.005,0.364,0.41,0.509,0.919,0.033,0.18,0.0,0.066,0.373,3.59,0.361,1.25,0.14500000000000002,0.045999999999999985,0.016,0.066,0.082,0.2,0.935,0.399,0.23333333333333334,0.41379310344827586,0.6471264367816092,0.784875,0.2805625,0.32843749999999994,0.45643750000000005,0.04231250000000002,0.1186875,0.0015
1504,0.24,0.0,0.06,0.0,0.0,0.0,-0.011,0.255,0.3,0.255,0.5549999999999999,0.02,0.08,0.0,0.0,0.316,3.5,0.253,0.333,0.0,0.044999999999999984,0.0,0.18,0.06,0.0,0.623,0.259,0.4,0.4,0.8,0.6729999999999999,0.2995833333333333,0.34966666666666674,0.3233333333333333,0.020249999999999994,0.11625,0.0
1505,0.295,0.074,0.011,0.0,0.0,0.011,-0.001,0.264,0.34,0.322,0.662,0.053,0.074,0.032,0.032,0.297,3.96,0.265,0.667,0.057999999999999996,0.07600000000000001,0.011,0.126,0.084,0.13,0.684,0.316,0.35714285714285715,0.36,0.7171428571428571,0.8113823529411763,0.30488235294117644,0.36147058823529415,0.4499117647058823,0.10102941176470588,0.09485294117647061,0.03552941176470588
1506,0.315,0.087,0.033,0.033,0.0,0.0,-0.001,0.25,0.298,0.33,0.628,0.022,0.076,0.011,0.043,0.324,3.91,0.29,0.2,0.08000000000000002,0.04799999999999999,0.0,0.217,0.043,0.182,0.675,0.288,0.2727272727272727,0.2903225806451613,0.563049853372434,0.7373999999999998,0.29825,0.33444999999999997,0.40295,0.03305000000000001,0.09435000000000002,0.008900000000000002
1507,0.246,0.07,0.0,0.018,0.0,0.0,-0.007,0.255,0.333,0.275,0.6080000000000001,0.018,0.123,0.0,0.018,0.302,4.39,0.249,0.75,0.020000000000000018,0.07800000000000001,0.0,0.14,0.105,0.077,0.627,0.287,0.5,0.5,1.0,0.6573333333333333,0.2647083333333333,0.35520833333333335,0.3021249999999999,0.0030416666666666665,0.10233333333333333,0.0
1508,0.347,0.116,0.021,0.0,0.021,0.0,0.001,0.289,0.411,0.434,0.845,0.053,0.126,0.032,0.063,0.328,4.03,0.343,1.133,0.14500000000000002,0.122,0.021,0.158,0.179,0.273,0.881,0.377,0.4583333333333333,0.6111111111111112,1.0694444444444444,0.8273589743589742,0.309102564102564,0.3735641025641025,0.453794871794872,0.10787179487179487,0.11312820512820518,0.026948717948717952
1509,0.321,0.136,0.0,0.0,0.0,0.012,-0.003,0.181,0.289,0.361,0.6499999999999999,0.123,0.049,0.037,0.086,0.213,4.28,0.286,0.409,0.18,0.10799999999999998,0.037,0.272,0.111,0.538,0.663,0.302,0.2972972972972973,0.48484848484848486,0.7821457821457822,0.9273437499999999,0.27171875,0.38203124999999993,0.5453125000000001,0.1415625,0.05693749999999999,0.06090624999999999
1510,0.483,0.207,0.011,0.0,0.023,0.046,0.008,0.275,0.402,0.609,1.0110000000000001,0.103,0.08,0.057,0.138,0.269,3.79,0.402,1.143,0.33399999999999996,0.127,0.057,0.161,0.184,0.632,0.983,0.441,0.3953488372093023,0.6388888888888888,1.0342377260981912,1.074125,0.3149166666666667,0.412125,0.662,0.10012499999999998,0.08308333333333334,0.03508333333333334
1511,0.133,0.056,0.056,0.0,0.011,0.0,-0.006,0.141,0.277,0.154,0.43100000000000005,0.011,0.067,0.0,0.011,0.162,4.48,0.136,1.0,0.013000000000000012,0.13600000000000004,0.0,0.122,0.122,0.091,0.545,0.235,0.34782608695652173,0.5714285714285714,0.9192546583850931,0.6440370370370372,0.23792592592592593,0.3333333333333333,0.31070370370370376,0.03651851851851853,0.08862962962962963,0.0
1512,0.301,0.068,0.0,0.014,0.014,0.0,-0.008,0.188,0.23,0.319,0.549,0.055,0.11,0.014,0.096,0.182,3.41,0.198,1.0,0.131,0.04200000000000001,0.014,0.041,0.041,0.538,0.573,0.242,0.42857142857142855,0.5714285714285714,1.0,0.7552619047619048,0.30997619047619057,0.34800000000000003,0.40726190476190477,0.04614285714285714,0.13359523809523807,0.0033333333333333335
1513,0.316,0.127,0.0,0.0,0.0,0.013,0.008,0.243,0.354,0.357,0.711,0.076,0.101,0.013,0.051,0.283,4.14,0.291,0.6,0.11399999999999999,0.11099999999999999,0.025,0.19,0.114,0.235,0.726,0.344,0.3076923076923077,0.44,0.7476923076923077,0.8831707317073173,0.309219512195122,0.3819024390243902,0.5012682926829269,0.09860975609756098,0.11765853658536585,0.019292682926829275
1514,0.365,0.095,0.0,0.0,0.0,0.0,-0.001,0.274,0.286,0.371,0.657,0.032,0.143,0.0,0.063,0.32,3.37,0.302,0.091,0.09699999999999998,0.011999999999999955,0.016,0.175,0.016,0.235,0.659,0.287,0.3181818181818182,0.45,0.7681818181818182,0.6347999999999998,0.24440000000000003,0.2955333333333333,0.33926666666666666,0.04720000000000001,0.11593333333333335,0.005866666666666668
1515,0.304,0.098,0.0,0.0,0.036,0.0,0.001,0.26,0.31,0.34,0.65,0.205,0.098,0.08,0.045,0.316,3.69,0.305,0.333,0.08000000000000002,0.04999999999999999,0.009,0.214,0.071,0.192,0.686,0.291,0.3333333333333333,0.3888888888888889,0.7222222222222222,0.849292682926829,0.2894146341463414,0.3730243902439024,0.47626829268292686,0.1437560975609756,0.07902439024390245,0.06336585365853659
1516,0.304,0.177,0.0,0.025,0.051,0.0,-0.001,0.262,0.342,0.369,0.7110000000000001,0.063,0.089,0.013,0.089,0.327,4.29,0.327,0.588,0.10699999999999998,0.08000000000000002,0.0,0.215,0.127,0.412,0.765,0.315,0.3333333333333333,0.22727272727272727,0.5606060606060606,0.7863170731707319,0.2580975609756097,0.3417804878048781,0.4445365853658537,0.0891219512195122,0.06129268292682927,0.00887804878048781
1517,0.333,0.146,0.042,0.0,0.01,0.0,0.001,0.298,0.302,0.34,0.642,0.073,0.094,0.0,0.042,0.341,3.34,0.291,0.077,0.04200000000000004,0.0040000000000000036,0.0,0.135,0.01,0.143,0.672,0.284,0.21739130434782608,0.43478260869565216,0.6521739130434783,0.7382777777777777,0.3149166666666667,0.3355555555555556,0.4027222222222224,0.050305555555555555,0.09527777777777778,0.003888888888888889
1518,0.385,0.115,0.0,0.0,0.0,0.01,0.002,0.263,0.34,0.421,0.761,0.067,0.048,0.01,0.106,0.338,3.97,0.35,0.36,0.15799999999999997,0.07700000000000001,0.019,0.24,0.087,0.44,0.764,0.346,0.2857142857142857,0.5,0.7857142857142857,0.9517631578947369,0.2915263157894737,0.3736842105263158,0.578078947368421,0.09728947368421055,0.07800000000000003,0.03763157894736841
1519,0.447,0.049,0.019,0.0,0.0,0.0,-0.001,0.367,0.41,0.469,0.879,0.019,0.155,0.0,0.087,0.396,3.63,0.349,0.714,0.10199999999999998,0.04299999999999998,0.0,0.068,0.049,0.25,0.893,0.397,0.46875,0.5833333333333334,1.0520833333333335,0.9147142857142855,0.37145714285714276,0.42331428571428575,0.49139999999999995,0.029971428571428583,0.16554285714285713,0.0009428571428571429
1520,0.286,0.171,0.0,0.0,0.0,0.0,-0.008,0.161,0.257,0.323,0.5800000000000001,0.143,0.114,0.029,0.086,0.174,3.46,0.229,0.571,0.162,0.096,0.029,0.2,0.114,0.6,0.6,0.26,0.45454545454545453,0.5,0.9545454545454546,0.8360714285714286,0.31435714285714284,0.3694285714285715,0.46664285714285725,0.09314285714285712,0.13228571428571428,0.027785714285714285
1521,0.314,0.057,0.029,0.0,0.0,0.0,0.001,0.226,0.351,0.355,0.706,0.171,0.029,0.0,0.057,0.261,4.77,0.283,0.571,0.12899999999999998,0.12499999999999997,0.029,0.2,0.114,0.286,0.75,0.345,0.35,0.3888888888888889,0.7388888888888889,0.6767142857142857,0.2314285714285714,0.3415714285714286,0.3351428571428571,0.12542857142857142,0.058857142857142865,0.0
1522,0.702,0.34,0.0,0.0,0.032,0.032,0.011,0.381,0.415,0.786,1.201,0.149,0.096,0.074,0.17,0.343,3.68,0.49,0.636,0.405,0.033999999999999975,0.096,0.117,0.074,0.5,1.17,0.502,0.2413793103448276,0.25925925925925924,0.5006385696040868,1.088219512195122,0.34943902439024394,0.41351219512195114,0.6747073170731708,0.1436341463414634,0.0796341463414634,0.04973170731707317
1523,0.37,0.16,0.0,0.025,0.012,0.0,-0.003,0.267,0.317,0.4,0.7170000000000001,0.136,0.16,0.012,0.074,0.305,4.22,0.317,0.333,0.133,0.04999999999999999,0.025,0.185,0.062,0.3,0.738,0.319,0.0,0.0,0.0,0.7633030303030305,0.25712121212121214,0.3212121212121212,0.44209090909090903,0.08896969696969695,0.08848484848484849,0.0027878787878787875
1524,0.411,0.156,0.022,0.0,0.022,0.0,-0.007,0.282,0.3,0.435,0.735,0.033,0.144,0.0,0.078,0.314,3.51,0.33,0.2,0.15300000000000002,0.018000000000000016,0.022,0.167,0.033,0.292,0.766,0.313,0.47619047619047616,0.5263157894736842,1.0025062656641603,0.7127647058823529,0.2941764705882353,0.33117647058823535,0.3815882352941178,0.027999999999999997,0.11788235294117647,0.0
1525,0.493,0.159,0.072,0.014,0.0,0.0,0.0,0.3,0.391,0.567,0.958,0.072,0.087,0.014,0.116,0.292,3.58,0.369,1.125,0.26699999999999996,0.09100000000000003,0.058,0.116,0.13,0.444,0.987,0.409,0.36,0.3333333333333333,0.6933333333333334,0.7452258064516131,0.26370967741935486,0.3319354838709678,0.41329032258064513,0.07870967741935485,0.11106451612903227,0.00770967741935484
1526,0.457,0.171,0.014,0.057,0.0,0.0,0.015,0.422,0.479,0.5,0.979,0.043,0.129,0.0,0.043,0.464,3.9,0.405,0.857,0.07800000000000001,0.056999999999999995,0.014,0.1,0.086,0.111,0.962,0.444,0.3953488372093023,0.4444444444444444,0.8397932816537468,0.8403823529411766,0.3305882352941176,0.39349999999999996,0.4468823529411764,0.029000000000000015,0.11355882352941177,0.0
1527,0.523,0.169,0.0,0.0,0.046,0.0,0.009,0.364,0.415,0.618,1.033,0.077,0.123,0.031,0.123,0.37,4.03,0.439,0.778,0.254,0.05099999999999999,0.046,0.138,0.108,0.4,1.038,0.429,0.3448275862068966,0.48148148148148145,0.826309067688378,1.007,0.35133333333333333,0.4007500000000001,0.6062500000000001,0.08583333333333332,0.11358333333333333,0.027750000000000007
1528,0.378,0.073,0.0,0.024,0.024,0.0,0.001,0.362,0.446,0.449,0.895,0.085,0.183,0.012,0.073,0.391,3.63,0.352,1.571,0.08700000000000002,0.08400000000000002,0.0,0.085,0.134,0.24,0.918,0.405,0.5,0.3333333333333333,0.8333333333333333,0.8350256410256411,0.32866666666666655,0.40276923076923077,0.4322564102564101,0.08576923076923079,0.10317948717948716,0.016256410256410263
1529,0.361,0.139,0.028,0.028,0.0,0.0,0.01,0.229,0.27,0.371,0.641,0.056,0.083,0.028,0.083,0.292,4.22,0.316,0.1,0.142,0.04100000000000001,0.028,0.278,0.028,0.375,0.679,0.289,0.4,0.47368421052631576,0.8736842105263158,0.7697777777777777,0.2851111111111111,0.32933333333333326,0.44044444444444447,0.08466666666666667,0.09477777777777778,0.02233333333333333
1530,0.298,0.149,0.0,0.021,0.0,0.0,-0.01,0.261,0.277,0.304,0.581,0.0,0.106,0.0,0.043,0.316,3.28,0.268,0.125,0.04299999999999998,0.016000000000000014,0.0,0.17,0.021,0.167,0.582,0.26,0.2,0.1111111111111111,0.3111111111111111,0.7508235294117647,0.2734705882352942,0.32305882352941173,0.42776470588235294,0.05847058823529413,0.1102941176470588,0.004352941176470588
1531,0.473,0.196,0.009,0.0,0.009,0.018,0.017,0.343,0.393,0.52,0.913,0.098,0.08,0.036,0.125,0.359,3.41,0.359,1.0,0.177,0.04999999999999999,0.018,0.08,0.08,0.4,0.912,0.401,0.46511627906976744,0.5,0.9651162790697674,0.9024634146341465,0.3371219512195121,0.3926341463414634,0.5098292682926832,0.11592682926829266,0.08917073170731708,0.031073170731707324
1532,0.312,0.078,0.039,0.013,0.0,0.0,0.001,0.279,0.372,0.353,0.725,0.0,0.182,0.0,0.039,0.316,3.9,0.288,0.9,0.07399999999999995,0.09299999999999997,0.013,0.13,0.117,0.158,0.774,0.338,0.13636363636363635,0.1,0.23636363636363636,0.7402888888888891,0.3024888888888889,0.3788888888888887,0.3614000000000001,0.0032666666666666673,0.16022222222222227,0.0
1533,0.267,0.078,0.044,0.011,0.022,0.0,-0.003,0.238,0.267,0.286,0.5529999999999999,0.022,0.1,0.0,0.044,0.278,3.67,0.246,0.286,0.04799999999999999,0.029000000000000026,0.0,0.156,0.044,0.2,0.602,0.247,0.22727272727272727,0.2727272727272727,0.5,0.6107692307692306,0.2676153846153846,0.2961538461538461,0.31461538461538463,0.025846153846153845,0.09707692307692307,0.0
1534,0.372,0.128,0.0,0.0,0.011,0.0,0.004,0.284,0.372,0.432,0.804,0.074,0.021,0.021,0.085,0.333,3.94,0.344,0.706,0.14800000000000002,0.08800000000000002,0.021,0.181,0.128,0.348,0.819,0.356,0.48484848484848486,0.5172413793103449,1.0020898641588296,0.8110333333333334,0.27856666666666663,0.36160000000000003,0.4494333333333333,0.07893333333333333,0.06210000000000002,0.014433333333333334
1535,0.176,0.059,0.059,0.029,0.015,0.0,-0.01,0.19,0.257,0.19,0.447,0.015,0.088,0.0,0.0,0.222,3.71,0.181,0.4,0.0,0.067,0.0,0.147,0.059,0.0,0.538,0.223,0.375,0.41935483870967744,0.7943548387096775,0.6336666666666668,0.2458095238095238,0.30554761904761907,0.32811904761904753,0.019357142857142868,0.08707142857142856,0.0
1536,0.554,0.257,0.0,0.0,0.014,0.014,0.013,0.391,0.474,0.641,1.115,0.081,0.149,0.027,0.081,0.37,3.82,0.428,1.5,0.25,0.08299999999999996,0.068,0.081,0.122,0.24,1.092,0.494,0.35294117647058826,0.375,0.7279411764705883,0.988909090909091,0.3382727272727273,0.40996969696969704,0.578939393939394,0.08633333333333332,0.12760606060606058,0.018151515151515158
1537,0.549,0.131,0.0,0.0,0.0,0.0,0.005,0.376,0.443,0.615,1.058,0.098,0.082,0.025,0.148,0.381,3.95,0.402,1.625,0.239,0.067,0.033,0.066,0.107,0.439,1.045,0.453,0.37254901960784315,0.42857142857142855,0.8011204481792717,0.987689655172414,0.3297586206896551,0.4187586206896552,0.5689310344827586,0.079,0.0857241379310345,0.016793103448275868
1538,0.344,0.094,0.031,0.031,0.0,0.0,-0.008,0.226,0.25,0.355,0.605,0.031,0.156,0.0,0.062,0.25,3.31,0.272,0.167,0.12899999999999998,0.023999999999999994,0.031,0.188,0.031,0.286,0.647,0.263,0.3333333333333333,0.5,0.8333333333333333,0.8043636363636363,0.2973636363636364,0.33672727272727276,0.46763636363636363,0.06563636363636366,0.136,0.0
1539,0.488,0.058,0.081,0.012,0.012,0.0,0.004,0.39,0.442,0.545,0.9870000000000001,0.047,0.163,0.0,0.093,0.453,4.03,0.431,0.615,0.15500000000000003,0.05199999999999999,0.012,0.151,0.093,0.267,1.016,0.428,0.4166666666666667,0.40625,0.8229166666666667,0.7465263157894738,0.2806052631578947,0.35731578947368414,0.38921052631578945,0.02376315789473685,0.10652631578947373,0.0
1540,0.361,0.12,0.012,0.0,0.012,0.0,0.003,0.282,0.373,0.423,0.796,0.036,0.096,0.0,0.084,0.322,3.89,0.322,0.917,0.14100000000000001,0.09100000000000003,0.012,0.145,0.133,0.35,0.812,0.353,0.35555555555555557,0.3157894736842105,0.671345029239766,0.6355555555555555,0.23044444444444442,0.32905555555555555,0.3065,0.03505555555555556,0.06644444444444444,0.0
1541,0.287,0.103,0.034,0.011,0.011,0.0,-0.004,0.269,0.348,0.321,0.669,0.011,0.115,0.0,0.034,0.296,3.59,0.257,1.0,0.05199999999999999,0.07899999999999996,0.0,0.092,0.092,0.143,0.718,0.316,0.4,0.4473684210526316,0.8473684210526315,0.7808611111111112,0.31644444444444453,0.37147222222222226,0.4093888888888889,0.029388888888888902,0.11450000000000002,0.0022222222222222222
1542,0.435,0.174,0.011,0.0,0.022,0.0,0.01,0.338,0.402,0.5,0.902,0.12,0.109,0.054,0.098,0.379,3.67,0.386,0.714,0.16199999999999998,0.064,0.022,0.152,0.109,0.333,0.919,0.391,0.3333333333333333,0.5416666666666666,0.875,0.8209268292682929,0.2902195121951218,0.36075609756097565,0.4601707317073171,0.12431707317073172,0.08075609756097563,0.03565853658536585
1543,0.593,0.267,0.0,0.0,0.023,0.035,0.009,0.296,0.416,0.718,1.134,0.174,0.058,0.047,0.14,0.222,4.16,0.423,1.3,0.422,0.12,0.105,0.116,0.151,0.571,1.084,0.494,0.48148148148148145,0.5714285714285714,1.0529100529100528,1.025051282051282,0.28074358974358976,0.40438461538461545,0.6206666666666668,0.13141025641025642,0.07743589743589745,0.03687179487179487
1544,0.433,0.178,0.0,0.0,0.011,0.022,0.005,0.316,0.418,0.513,0.931,0.078,0.111,0.011,0.1,0.389,4.52,0.423,0.65,0.197,0.10199999999999998,0.033,0.222,0.144,0.375,0.923,0.419,0.4,0.3333333333333333,0.7333333333333334,0.8529285714285716,0.2965,0.40114285714285725,0.4517857142857143,0.08957142857142857,0.10335714285714288,0.006999999999999999
1545,0.495,0.131,0.0,0.0,0.0,0.0,0.005,0.379,0.459,0.558,1.0170000000000001,0.093,0.112,0.047,0.103,0.398,3.58,0.394,1.333,0.17900000000000005,0.08000000000000002,0.028,0.084,0.112,0.306,1.009,0.452,0.30303030303030304,0.3870967741935484,0.6901270772238515,0.8865625,0.3291562500000001,0.3965625,0.48999999999999994,0.09140624999999998,0.10062500000000002,0.025375000000000005
1546,0.397,0.175,0.032,0.016,0.0,0.0,0.003,0.39,0.429,0.424,0.853,0.0,0.143,0.0,0.032,0.411,3.46,0.339,1.333,0.033999999999999975,0.03899999999999998,0.0,0.048,0.063,0.087,0.879,0.385,0.35,0.25,0.6,0.7750666666666665,0.33849999999999997,0.37733333333333324,0.39773333333333344,0.007033333333333334,0.11856666666666668,0.0
1547,0.606,0.172,0.01,0.0,0.0,0.0,0.022,0.396,0.444,0.659,1.103,0.081,0.222,0.02,0.111,0.395,3.85,0.439,0.889,0.263,0.04799999999999999,0.061,0.091,0.081,0.306,1.095,0.469,0.3888888888888889,0.3125,0.7013888888888888,0.9169268292682927,0.34726829268292675,0.40724390243902436,0.5096829268292683,0.06460975609756098,0.15297560975609759,0.012317073170731713
1548,0.464,0.131,0.06,0.0,0.012,0.012,0.004,0.333,0.376,0.5,0.876,0.06,0.143,0.012,0.071,0.365,3.52,0.38,0.385,0.16699999999999998,0.04299999999999998,0.036,0.155,0.06,0.231,0.901,0.388,0.2727272727272727,0.38095238095238093,0.6536796536796536,0.942909090909091,0.32831818181818184,0.37959090909090915,0.5633181818181817,0.07795454545454547,0.1028636363636364,0.030727272727272735
1549,0.339,0.165,0.119,0.018,0.0,0.0,0.004,0.276,0.303,0.352,0.655,0.018,0.11,0.0,0.055,0.315,4.04,0.278,0.308,0.07599999999999996,0.02699999999999997,0.0,0.119,0.037,0.207,0.748,0.29,0.30434782608695654,0.2619047619047619,0.5662525879917184,0.6697500000000001,0.27071875000000006,0.3185,0.35124999999999995,0.022000000000000002,0.11690625000000002,0.0
1550,0.321,0.075,0.038,0.019,0.009,0.0,0.003,0.229,0.292,0.354,0.6459999999999999,0.009,0.075,0.0,0.094,0.266,4.09,0.268,0.529,0.12499999999999997,0.06299999999999997,0.009,0.16,0.085,0.455,0.689,0.287,0.18181818181818182,0.25,0.4318181818181818,0.7293,0.26000000000000006,0.349,0.38029999999999997,0.020500000000000008,0.0845,0.0023
1551,0.214,0.071,0.054,0.018,0.0,0.0,-0.001,0.167,0.196,0.222,0.41800000000000004,0.018,0.054,0.0,0.036,0.225,3.62,0.202,0.143,0.05499999999999999,0.028999999999999998,0.0,0.25,0.036,0.222,0.476,0.188,0.2631578947368421,0.3333333333333333,0.5964912280701754,0.42399999999999993,0.17214285714285715,0.1957142857142857,0.22828571428571426,0.03157142857142857,0.06642857142857143,0.0
1552,0.418,0.06,0.015,0.03,0.015,0.0,0.0,0.411,0.493,0.5,0.993,0.045,0.194,0.0,0.075,0.489,4.51,0.433,1.0,0.08900000000000002,0.08200000000000002,0.0,0.149,0.149,0.217,0.979,0.442,0.2727272727272727,0.36363636363636365,0.6363636363636364,0.7174999999999998,0.2743055555555555,0.3588611111111111,0.35863888888888895,0.02063888888888889,0.14183333333333337,0.0008055555555555556
1553,0.418,0.104,0.0,0.0,0.015,0.0,-0.007,0.297,0.313,0.438,0.751,0.119,0.104,0.03,0.075,0.321,3.67,0.331,0.2,0.14100000000000001,0.016000000000000014,0.03,0.149,0.03,0.263,0.761,0.323,0.48148148148148145,0.38095238095238093,0.8624338624338623,0.6595,0.24134090909090908,0.29697727272727276,0.36252272727272733,0.09377272727272729,0.07811363636363636,0.029068181818181823
1554,0.488,0.167,0.024,0.0,0.0,0.0,0.002,0.333,0.388,0.526,0.914,0.083,0.095,0.036,0.083,0.324,3.45,0.351,1.0,0.193,0.05499999999999999,0.048,0.071,0.071,0.269,0.925,0.401,0.3548387096774194,0.39285714285714285,0.7476958525345623,0.9061428571428574,0.32892857142857135,0.3901428571428571,0.5160000000000001,0.09535714285714285,0.10783333333333338,0.015523809523809527
1555,0.431,0.231,0.0,0.0,0.031,0.0,0.005,0.339,0.369,0.475,0.844,0.015,0.108,0.015,0.062,0.367,4.08,0.376,0.4,0.13599999999999995,0.02999999999999997,0.031,0.154,0.062,0.2,0.862,0.364,0.2857142857142857,0.2,0.4857142857142857,0.8023720930232557,0.30962790697674425,0.361906976744186,0.44046511627906987,0.061674418604651164,0.12790697674418608,0.006302325581395352
1556,0.421,0.07,0.105,0.035,0.0,0.0,0.014,0.364,0.397,0.436,0.833,0.0,0.105,0.0,0.07,0.417,3.95,0.358,0.286,0.07200000000000001,0.03300000000000003,0.0,0.123,0.035,0.2,0.888,0.378,0.5,0.6,1.1,0.8623749999999998,0.342625,0.41846875,0.44390625000000006,0.016875000000000005,0.11534374999999997,0.0
1557,0.372,0.09,0.051,0.0,0.013,0.0,0.001,0.301,0.333,0.397,0.73,0.051,0.064,0.013,0.064,0.339,3.64,0.318,0.364,0.09600000000000003,0.03200000000000003,0.013,0.141,0.051,0.227,0.762,0.322,0.4166666666666667,0.5,0.9166666666666667,0.9049473684210526,0.3417368421052632,0.3933947368421053,0.5115526315789475,0.06863157894736842,0.09923684210526316,0.010868421052631583
1558,0.62,0.254,0.0,0.0,0.0,0.014,0.008,0.4,0.451,0.677,1.1280000000000001,0.141,0.07,0.028,0.141,0.458,3.66,0.504,0.462,0.277,0.05099999999999999,0.056,0.183,0.085,0.385,1.106,0.485,0.3953488372093023,0.47058823529411764,0.8659370725034199,1.01890625,0.33365624999999993,0.4323125,0.58659375,0.09915625000000002,0.09903124999999999,0.01900000000000001
1559,0.424,0.152,0.03,0.015,0.0,0.0,0.005,0.297,0.328,0.438,0.766,0.015,0.136,0.0,0.106,0.352,3.53,0.331,0.2,0.14100000000000001,0.031000000000000028,0.0,0.152,0.03,0.368,0.782,0.338,0.2702702702702703,0.2571428571428571,0.5274131274131274,0.7421904761904761,0.29673809523809525,0.35442857142857154,0.3877619047619048,0.02785714285714286,0.09523809523809526,0.0005952380952380953
1560,0.381,0.155,0.024,0.0,0.024,0.0,0.005,0.392,0.44,0.432,0.872,0.036,0.131,0.0,0.036,0.414,3.56,0.354,1.333,0.03999999999999998,0.04799999999999999,0.0,0.071,0.095,0.103,0.897,0.391,0.41304347826086957,0.5348837209302325,0.947927199191102,0.9155,0.3632352941176471,0.4065882352941177,0.5089117647058825,0.05744117647058822,0.12823529411764703,0.004382352941176469
1561,0.585,0.245,0.0,0.0,0.019,0.0,0.013,0.348,0.444,0.697,1.141,0.16,0.075,0.094,0.142,0.329,3.95,0.449,1.154,0.349,0.09600000000000003,0.075,0.123,0.142,0.484,1.106,0.481,0.375,0.4146341463414634,0.7896341463414633,1.0574999999999999,0.3380714285714285,0.4292857142857143,0.6282142857142857,0.12999999999999998,0.07278571428571427,0.06607142857142857
1562,0.468,0.225,0.0,0.0,0.027,0.018,0.01,0.293,0.404,0.565,0.969,0.126,0.09,0.045,0.117,0.269,4.07,0.359,1.455,0.27199999999999996,0.11100000000000004,0.054,0.099,0.144,0.481,0.961,0.429,0.52,0.48717948717948717,1.0071794871794872,0.8755476190476191,0.30792857142857144,0.3983809523809523,0.4771666666666666,0.09435714285714288,0.07540476190476193,0.024666666666666674
1563,0.235,0.039,0.0,0.0,0.0,0.0,0.0,0.188,0.235,0.25,0.485,0.118,0.137,0.02,0.02,0.19,4.04,0.188,0.6,0.062,0.046999999999999986,0.02,0.098,0.059,0.111,0.5,0.222,0.4117647058823529,0.625,1.0367647058823528,0.7505384615384616,0.28042307692307694,0.33465384615384625,0.4158846153846154,0.07757692307692307,0.11392307692307695,0.013115384615384616
1564,0.342,0.051,0.034,0.009,0.0,0.0,0.005,0.311,0.376,0.377,0.753,0.017,0.103,0.0,0.06,0.371,4.01,0.32,0.647,0.066,0.065,0.0,0.145,0.094,0.212,0.772,0.342,0.3488372093023256,0.34210526315789475,0.6909424724602203,0.7513939393939395,0.3084848484848485,0.370030303030303,0.38136363636363635,0.03863636363636365,0.12554545454545457,0.0036363636363636364
1565,0.358,0.126,0.042,0.011,0.021,0.011,0.011,0.259,0.316,0.4,0.716,0.063,0.095,0.011,0.074,0.312,4.25,0.331,0.381,0.14100000000000001,0.056999999999999995,0.021,0.221,0.084,0.318,0.765,0.316,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7568000000000003,0.27668888888888893,0.3401333333333333,0.4166666666666667,0.11013333333333336,0.09688888888888894,0.01920000000000001
1566,0.383,0.117,0.023,0.016,0.008,0.0,0.002,0.319,0.389,0.422,0.8109999999999999,0.055,0.125,0.0,0.062,0.327,3.8,0.302,1.833,0.10299999999999998,0.07,0.008,0.047,0.086,0.216,0.83,0.371,0.4489795918367347,0.6170212765957447,1.0660008684324793,0.9338684210526318,0.35697368421052644,0.41336842105263166,0.5204999999999999,0.05823684210526316,0.1403947368421053,0.002947368421052632
1567,0.306,0.122,0.0,0.02,0.0,0.0,0.001,0.289,0.36,0.333,0.6930000000000001,0.0,0.061,0.0,0.041,0.342,3.82,0.289,0.571,0.04400000000000004,0.07100000000000001,0.0,0.143,0.082,0.154,0.702,0.327,0.2222222222222222,0.125,0.3472222222222222,0.7409,0.2981,0.38689999999999997,0.35400000000000004,0.0284,0.1283,0.0026
1568,0.411,0.196,0.019,0.0,0.0,0.0,0.005,0.256,0.391,0.489,0.88,0.075,0.065,0.047,0.084,0.27,4.33,0.358,0.81,0.23299999999999998,0.135,0.056,0.196,0.159,0.391,0.877,0.397,0.2,0.5333333333333333,0.7333333333333334,0.8702558139534882,0.27251162790697664,0.37476744186046507,0.4954883720930234,0.09395348837209304,0.06388372093023253,0.03634883720930233
1569,0.215,0.038,0.025,0.025,0.013,0.0,-0.004,0.211,0.287,0.239,0.526,0.038,0.127,0.0,0.025,0.254,3.73,0.217,0.538,0.027999999999999997,0.07599999999999998,0.0,0.165,0.089,0.133,0.588,0.253,0.4444444444444444,0.72,1.1644444444444444,0.68092,0.25868,0.31859999999999994,0.3623199999999999,0.06196000000000001,0.12024000000000003,0.011240000000000002
